Country Name,year,total_gdp,population,income_per_person,co2_emissions,receipts_percent_total_exports,receipts_travel_items,receipts_passenger_transport_items,receipts_current_us,number_of_departures,number_of_arrivals,expenditures_passenger_transport_items,expenditures_percent_total_imports,expenditures_current_us
Mali,2011,11300000000.0,16000000.0,2010.0,0.144,7.77370258122018,210000000.0,8000000.0,218000000.0,,160000.0,52000000.0,4.434622168178,171000000.0
Malta,2011,8910000000.0,422000.0,33900.0,6.58,,1276000000.0,,,348000.0,1916000.0,,,
Myanmar,2011,52300000000.0,51400000.0,3110.0,0.232,3.94915779876243,325000000.0,9000000.0,334000000.0,,816000.0,9000000.0,1.53824577415393,132000000.0
Montenegro,2011,3720000000.0,626000.0,16800.0,3.54,48.0688758592728,875000000.0,51000000.0,926000000.0,,1201000.0,31000000.0,2.41065582664513,70000000.0
Mongolia,2011,9420000000.0,2820000.0,9480.0,12.4,4.30418728067747,156000000.0,41000000.0,197000000.0,,627000.0,64000000.0,5.68301400558715,460000000.0
Mozambique,2011,13000000000.0,24900000.0,1120.0,0.12,4.90777474041301,138000000.0,33000000.0,171000000.0,,2013000.0,34000000.0,3.46537907861535,264000000.0
Mauritania,2011,5390000000.0,3710000.0,4790.0,0.629,,,,,,,,,
Mauritius,2011,10500000000.0,1250000.0,18000.0,3.17,31.0334939013675,1484000000.0,324000000.0,1808000000.0,219000.0,983000.0,27000000.0,5.78007998700767,427000000.0
Malawi,2011,5580000000.0,15400000.0,1390.0,0.0737,2.24402026149041,31000000.0,5000000.0,36000000.0,,767000.0,31000000.0,3.19193405699265,92000000.0
Malaysia,2011,258000000000.0,29100000.0,22100.0,7.43,8.40056476149656,19649000000.0,1689000000.0,21338000000.0,,24714000.0,956000000.0,5.36493268934571,11136000000.0
Namibia,2011,9700000000.0,2190000.0,9630.0,1.53,11.0439023883179,264000000.0,252000000.0,516000000.0,,1163000.0,9000000.0,0.883640773506324,55000000.0
Niger,2011,8260000000.0,17800000.0,1090.0,0.0986,4.02557420284342,51000000.0,3000000.0,54000000.0,,82000.0,17000000.0,1.85864350309122,57000000.0
Nigeria,2011,418000000000.0,167000000.0,5130.0,0.701,0.671629135305806,623000000.0,65000000.0,688000000.0,,3765000.0,2935000000.0,10.4996348363899,9533000000.0
Nicaragua,2011,11100000000.0,5980000.0,5080.0,0.76,,391000000.0,,,912000.0,1122000.0,102000000.0,3.67680853019579,240000000.0
Netherlands,2011,741000000000.0,16800000.0,51900.0,9.89,,12897000000.0,,,18560000.0,11300000.0,,,
Norway,2011,367000000000.0,5010000.0,62000.0,8.99,3.1913044082417,5329000000.0,1236000000.0,6565000000.0,8130000.0,4963000.0,1135000000.0,12.2204032312077,16958000000.0
Nepal,2011,21300000000.0,27000000.0,2920.0,0.205,22.2826552317075,383000000.0,32000000.0,415000000.0,774000.0,736000.0,100000000.0,6.51441990223937,420000000.0
Nauru,2011,50500000.0,10100.0,8090.0,3.98,2.34492241684585,1000000.0,,1000000.0,,,,6.26065565103971,2900000.0
New Zealand,2011,161000000000.0,4470000.0,38900.0,8.06,14.203822133452,7295000000.0,,7295000000.0,2096000.0,2617000.0,,7.2020848409189,3461000000.0
Oman,2011,70300000000.0,3500000.0,37700.0,16.8,3.06594738376426,995000000.0,520000000.0,1515000000.0,3341000.0,1393000.0,325000000.0,5.10660109683346,1493000000.0
Pakistan,2011,236000000000.0,187000000.0,3980.0,0.889,3.58540387490854,373000000.0,754000000.0,1127000000.0,,1161000.0,727000000.0,3.9384106381625,1857000000.0
Panama,2011,45500000000.0,3770000.0,25200.0,2.59,13.3530993536806,2519000000.0,1111000000.0,3630000000.0,414000.0,2004000.0,174000000.0,2.26605259644907,679000000.0
Peru,2011,170000000000.0,29500000.0,11200.0,1.84,5.63462024559142,2262000000.0,552000000.0,2814000000.0,2132000.0,3299000.0,412000000.0,4.11534068400235,1768000000.0
Philippines,2011,254000000000.0,97200000.0,6350.0,0.91,7.09128366508658,3198000000.0,855000000.0,4053000000.0,,3917000.0,439000000.0,8.52568059387036,6055000000.0
Palau,2011,254000000.0,17600.0,16800.0,12.3,81.9275218417072,91000000.0,3000000.0,94000000.0,,111000.0,8699999.80926514,10.3608690266123,17000000.0
Papua New Guinea,2011,17300000000.0,7630000.0,3450.0,0.653,0.0694862486334036,4900000.09536743,200000.002980232,5099999.90463257,,165000.0,25000000.0,2.57237190526872,186000000.0
Poland,2011,438000000000.0,38200000.0,25500.0,8.52,5.11550124866215,10554000000.0,917000000.0,11471000000.0,43270000.0,60745000.0,421000000.0,3.66460729709857,8672000000.0
Portugal,2011,196000000000.0,10500000.0,30200.0,4.75,17.372790915786,11384000000.0,3527000000.0,14911000000.0,,7264000.0,805000000.0,5.21604998186501,4951000000.0
Paraguay,2011,30800000000.0,6420000.0,10500.0,0.806,1.96239955280008,241000000.0,20000000.0,261000000.0,347000.0,3365000.0,134000000.0,2.43933034602676,308000000.0
Qatar,2011,139000000000.0,2200000.0,96300.0,42.5,3.66306342871316,1170000000.0,3293000000.0,4463000000.0,,2057000.0,6006000000.0,17.8408985403236,7813000000.0
Romania,2011,161000000000.0,20200000.0,21300.0,4.28,2.96999222484711,1419000000.0,597000000.0,2016000000.0,10936000.0,7611000.0,329000000.0,2.91613742760621,2294000000.0
Rwanda,2011,7060000000.0,10500000.0,1680.0,0.0682,31.2602280492918,252000000.0,46000000.0,298000000.0,,908000.0,53000000.0,6.51971040712297,142000000.0
Saudi Arabia,2011,590000000000.0,29200000.0,48000.0,19.3,2.47644880968256,8459000000.0,858000000.0,9317000000.0,15865399.4140625,15776000.0,931000000.0,9.19398314318631,18202000000.0
Sudan,2011,47600000000.0,36200000.0,4580.0,0.393,1.62340952303029,179000000.0,,179000000.0,,536000.0,,8.49689592090733,937000000.0
Senegal,2011,15400000000.0,13400000.0,2790.0,0.55,13.8422633305999,469000000.0,56000000.0,525000000.0,,977000.0,99000000.0,3.88876238646792,250000000.0
Singapore,2011,274000000000.0,5370000.0,83100.0,9.31,3.15646282519785,17929000000.0,,17929000000.0,7753000.0,13171000.0,,4.36228074322771,21420000000.0
Solomon Islands,2011,1210000000.0,556000.0,2530.0,0.33,12.2685837506565,57299999.2370605,8600000.38146973,65900001.5258789,,22899.9996185303,1100000.02384186,10.8180370241173,66000000.0
Sierra Leone,2011,4210000000.0,6710000.0,1650.0,0.128,8.17443437864548,44000000.0,,44000000.0,99000.0,,12000000.0,1.04681097808063,26000000.0
El Salvador,2011,22000000000.0,6240000.0,7760.0,1.04,12.4010050099472,415000000.0,314000000.0,729000000.0,1469000.0,1634000.0,41000000.0,2.39176654384609,244000000.0
Somalia,2011,,12700000.0,867.0,0.0479,,,,,,,,,
Serbia,2011,38500000000.0,8940000.0,14900.0,4.89,7.40483618553558,990000000.0,159000000.0,1149000000.0,,764000.0,158000000.0,5.50671868518064,1263000000.0
South Sudan,2011,11500000000.0,10100000.0,2200.0,0.132,,,,,,,,,
Sao Tome and Principe,2011,272000000.0,188000.0,3460.0,0.603,54.1869030716461,15899999.6185303,,15900000.0,,12199.9998092651,1000000.0,0.917854194656713,1350000.02384186
Suriname,2011,5140000000.0,541000.0,20000.0,4.16,2.42304633992223,61000000.0,8000000.0,69000000.0,,221000.0,7000000.0,2.18599585606221,49000000.0
Slovak Republic,2011,81500000000.0,5410000.0,26500.0,6.65,3.01767733740383,2432000000.0,83000000.0,2515000000.0,3285000.0,,263000000.0,2.92344509732445,2450000000.0
Slovenia,2011,41500000000.0,2060000.0,32600.0,7.69,8.41369124892869,2850000000.0,198000000.0,3048000000.0,5073000.0,2236000.0,172000000.0,4.80614814925463,1727000000.0
Sweden,2011,465000000000.0,9540000.0,48300.0,4.86,,10209000000.0,,,,11567000.0,,,
Eswatini,2011,3790000000.0,1080000.0,7930.0,1.15,0.602381113018089,10000000.0,100000.001490116,10100000.3814697,1264000.0,1328000.0,5000000.0,1.70501403258326,35000000.0
Seychelles,2011,1180000000.0,92600.0,23300.0,4.55,40.3201990024528,291000000.0,89000000.0,380000000.0,48000.0,210000.0,25000000.0,5.50415708232275,65000000.0
Chad,2011,9430000000.0,12800000.0,1770.0,0.0707,,,,,76000.0,77000.0,,,
Togo,2011,3520000000.0,6770000.0,1750.0,0.327,12.3685336898483,98000000.0,111000000.0,209000000.0,,300000.0,24000000.0,3.24439066799594,81000000.0
Thailand,2011,375000000000.0,67800000.0,15400.0,3.99,11.7606957917228,27184000000.0,3740000000.0,30924000000.0,5397000.0,19230000.0,1817000000.0,2.95091291561418,7534000000.0
Tajikistan,2011,6810000000.0,7870000.0,2640.0,0.369,17.517706268757,1100000.02384186,183000000.0,184100006.103516,,183000.0,28299999.2370605,0.776029423246311,31399999.6185303
Turkmenistan,2011,27700000000.0,5270000.0,10600.0,12.3,,,,,,,,,
Timor-Leste,2011,1440000000.0,1130000.0,3140.0,0.259,17.776283609833,18000000.0,,18000000.0,,51000.0,13000000.0,3.32352183500949,62000000.0
Tonga,2011,422000000.0,103000.0,5630.0,1.04,48.2457733709298,31399999.6185303,1100000.02384186,32500000.0,,68400.0015258789,11600000.3814697,9.01247367511071,23399999.6185303
Trinidad and Tobago,2011,24300000000.0,1340000.0,28800.0,33.7,3.49532041104736,472000000.0,178000000.0,650000000.0,,491000.0,38000000.0,1.70308678998898,188000000.0
Tunisia,2011,43200000000.0,10800000.0,10800.0,2.43,11.2426709002261,1914000000.0,615000000.0,2529000000.0,2303000.0,5746000.0,71000000.0,2.62782087990749,678000000.0
Tuvalu,2011,30700000.0,10700.0,3320.0,1.02,16.1629058010789,2400000.09536743,,2400000.0,2099.99990463257,1200.00004768372,1799999.95231628,17.5795788403685,11449999.8092651
Tanzania,2011,39200000000.0,47100000.0,2130.0,0.196,18.6936465009408,1353000000.0,30000000.0,1383000000.0,,868000.0,29000000.0,7.71047562833314,928000000.0
Uganda,2011,28300000000.0,34600000.0,2000.0,0.112,22.7289681166052,960000000.0,17000000.0,977000000.0,367000.0,1151000.0,135000000.0,7.23901089487414,540000000.0
Ukraine,2011,112000000000.0,45500000.0,13000.0,6.69,6.46248744799885,4294000000.0,1112000000.0,5406000000.0,20335000.0,24535000.0,368000000.0,5.14835229271725,4829000000.0
Uruguay,2011,49100000000.0,3380000.0,20900.0,2.55,18.5898445730179,2203000000.0,198000000.0,2401000000.0,1534000.0,3244000.0,153000000.0,6.24875814097265,797000000.0
United States,2011,16899999999999.998,314000000.0,55600.0,17.1,8.34757757669965,142197000000.0,36738000000.0,178935000000.0,114089000.0,147271421.875,43983000000.0,4.84071409483732,130606000000.0
Uzbekistan,2011,70100000000.0,29400000.0,5470.0,3.91,,,,,,1393000.0,,,
St. Vincent and the Grenadines,2011,723000000.0,108000.0,11500.0,2.33,,92000000.0,,,,208000.0,,,
Vietnam,2011,162000000000.0,89800000.0,5570.0,1.51,5.39774070047738,,,5710000000.0,,6014000.0,,1.56571899464359,1710000000.0
Vanuatu,2011,703000000.0,250000.0,3050.0,0.456,71.0379351138985,223000000.0,26000000.0,249000000.0,22000.0,248899.993896484,4000000.0,9.62966707183484,39000000.0
Samoa,2011,758000000.0,189000.0,5900.0,1.05,64.7320037928004,134000000.0,899999.976158142,134899993.896484,57000.0,128000.0,9300000.19073486,5.23363278595729,22299999.2370605
South Africa,2011,329000000000.0,52800000.0,13900.0,8.77,8.43423544603224,9515000000.0,1191000000.0,10706000000.0,,12097000.0,3114000000.0,6.80701705764732,8397000000.0
Zambia,2011,18800000000.0,14500000.0,3340.0,0.241,,555000000.0,,,,920000.0,112000000.0,2.9547209855394,223000000.0
Zimbabwe,2011,18800000000.0,13100000.0,3680.0,0.587,3.36746349507665,152000000.0,12000000.0,164000000.0,693000.0,2423000.0,89000000.0,3.41871071785854,317000000.0
Afghanistan,2012,18400000000.0,32299999.999999996,2120.0,0.28,7.17088699537353,102000000.0,65000000.0,167000000.0,,,5000000.0,1.12575275556025,110000000.0
Angola,2012,110000000000.0,26000000.0,8140.0,1.28,0.989241065215912,706000000.0,5000000.0,711000000.0,,528000.0,129000000.0,0.628160033280797,288000000.0
Albania,2012,10900000000.0,2900000.0,11400.0,1.69,45.6466576233751,1463000000.0,160000000.0,1623000000.0,3959000.0,3514000.0,90000000.0,23.4778135287764,1374000000.0
Andorra,2012,2680000000.0,80800.0,49500.0,5.9,,,,,,7900000.0,,,
United Arab Emirates,2012,326000000000.0,9200000.0,59900.0,23.7,,,,10924000000.0,,,,,15072000000.0
Argentina,2012,594000000000.0,42200000.0,24400.0,4.56,6.0054644491997,5014000000.0,651000000.0,5665000000.0,8295000.0,6497000.0,2349000000.0,10.1526534471861,8466000000.0
Armenia,2012,9870000000.0,2900000.0,10700.0,1.91,29.2386499751569,817000000.0,36000000.0,853000000.0,965000.0,963000.0,71000000.0,17.032460443743,874000000.0
Antigua and Barbuda,2012,1240000000.0,91500.0,17600.0,5.73,,319000000.0,,,,819000.0,,,
Australia,2012,1290000000000.0,23300000.0,46700.0,17.1,10.9418376907616,31557000000.0,2580000000.0,34137000000.0,8212000.0,6032000.0,7148000000.0,10.5647841707277,35226000000.0
Austria,2012,376000000000.0,8560000.0,53000.0,7.97,,18931000000.0,,,10960000.0,24151000.0,,,
Azerbaijan,2012,51100000000.0,9390000.0,14700.0,3.74,7.17987469673957,2433000000.0,201000000.0,2634000000.0,3874000.0,2484000.0,140000000.0,15.0462232973376,2617000000.0
Burundi,2012,3100000000.0,9540000.0,877.0,0.0419,,1500000.0,,,,147000.0,,,
Belgium,2012,446000000000.0,11200000.0,48200.0,9.11,3.36468924634576,12498000000.0,1206000000.0,13704000000.0,9576000.0,7560000.0,2191000000.0,5.41959670535993,22357000000.0
Benin,2012,10500000000.0,10000000.0,2880.0,0.488,9.27281682918577,170000000.0,4000000.0,174000000.0,,232000.0,53000000.0,3.71072054074544,96000000.0
Burkina Faso,2012,10900000000.0,17100000.0,1880.0,0.168,3.8919152288174,84000000.0,44000000.0,128000000.0,,237000.0,69000000.0,3.76806726270239,146000000.0
Bangladesh,2012,173000000000.0,153000000.0,3350.0,0.405,0.380558123033201,103000000.0,2000000.0,105000000.0,2273000.0,160000.0,585000000.0,2.35503215284381,889000000.0
Bulgaria,2012,48600000000.0,7290000.0,18900.0,5.84,12.1693048801209,3462000000.0,513000000.0,3975000000.0,3758000.0,8867000.0,173000000.0,3.17217837483166,1096000000.0
Bahrain,2012,29000000000.0,1320000.0,46900.0,23.7,5.57801148198953,1059000000.0,693000000.0,1752000000.0,,8062000.0,161000000.0,3.78652509373354,975000000.0
Bosnia and Herzegovina,2012,15600000000.0,3540000.0,11700.0,6.16,12.3245551101037,615000000.0,71000000.0,686000000.0,,439000.0,57000000.0,2.04127426750464,196000000.0
Belarus,2012,57700000000.0,9420000.0,18800.0,6.85,1.89840272322598,685000000.0,301000000.0,986000000.0,8427000.0,6130000.0,159000000.0,1.93172926447574,948000000.0
Belize,2012,1610000000.0,346000.0,7200.0,1.49,,298000000.0,,,,1028000.0,2000000.0,3.80468704408127,39000000.0
Bolivia,2012,29800000000.0,10500000.0,7440.0,1.79,5.14766078759703,594000000.0,37000000.0,631000000.0,788000.0,798000.0,141000000.0,5.06103933199244,502000000.0
Brazil,2012,1860000000000.0,201000000.0,15800.0,2.46,2.35878391352946,6378000000.0,245000000.0,6623000000.0,8497000.0,5677000.0,3969000000.0,8.55038759721624,26008000000.0
Barbados,2012,4610000000.0,284000.0,15100.0,5.06,44.726959807318,929000000.0,18000000.0,947000000.0,,1053000.0,42000000.0,4.46968657070363,100000000.0
Bhutan,2012,1780000000.0,710000.0,9160.0,1.2,12.7565989783949,61000000.0,32000000.0,93000000.0,,105000.0,2000000.0,5.71256318463416,69000000.0
Botswana,2012,13800000000.0,2060000.0,15600.0,2.75,7.96432677331418,513000000.0,2599999.90463257,515599975.585938,,,1000000.0,3.74403643318378,332000000.0
Central African Republic,2012,1620000000.0,4450000.0,825.0,0.0643,,11000000.0,4000000.0,15000000.0,,70800.0030517578,19000000.0,,69000000.0
Canada,2012,1500000000000.0,35300000.0,46700.0,16.4,,20156000000.0,,,65175000.0,25318000.0,,,
Switzerland,2012,674000000000.0,8109999.999999999,66900.0,5.33,4.27426608097757,15991000000.0,3573000000.0,19564000000.0,20293000.0,8566000.0,2866000000.0,4.72019117595801,18884000000.0
Chile,2012,234000000000.0,17600000.0,24000.0,4.65,3.49597864053757,2150000000.0,1008000000.0,3158000000.0,3448000.0,4397000.0,567000000.0,2.65879957162661,2400000000.0
China,2012,9620000000000.0,1390000000.0,11100.0,7.04,,50028000000.0,,,83182000.0,132405000.0,,,
Cote d'Ivoire,2012,39100000000.0,22100000.0,3280.0,0.432,1.31604360712483,172000000.0,500000.0,172500000.0,,289000.0,196000000.0,4.6717574262003,560000000.0
Cameroon,2012,28800000000.0,22100000.0,3370.0,0.22,5.1050190297282,349000000.0,28000000.0,377000000.0,,817000.0,150000000.0,8.18688510948096,668000000.0
"Congo, Dem. Rep.",2012,32400000000.0,71400000.0,972.0,0.0496,0.0764029715734843,6900000.09536743,,6900000.0,,167000.0,,0.98103188931889,108000000.0
"Congo, Rep.",2012,11500000000.0,4620000.0,5330.0,0.695,0.661672245899624,63000000.0,5000000.0,68000000.0,161000.0,259000.0,135000000.0,4.42226663521873,308000000.0
Colombia,2012,273000000000.0,46500000.0,13400.0,1.98,6.37583761092681,3460000000.0,949000000.0,4409000000.0,3169000.0,2434000.0,835000000.0,6.31720340706607,4461000000.0
Comoros,2012,936000000.0,742000.0,3010.0,0.237,43.8902443806034,39000000.0,300000.011920929,39299999.2370605,,22799.9992370605,16600000.3814697,11.2859233184114,36299999.2370605
Costa Rica,2012,52600000000.0,4740000.0,18200.0,1.59,18.3263881553045,2529000000.0,244000000.0,2773000000.0,773000.0,2542000.0,225000000.0,3.92243503477703,647000000.0
Cuba,2012,82600000000.0,11300000.0,8580.0,2.46,,2326000000.0,288000000.0,2614000000.0,213000.0,2847000.0,,,
Cyprus,2012,19600000000.0,1140000.0,33400.0,5.72,18.884168659114,2603000000.0,,2603000000.0,1194000.0,2635000.0,,9.22654828879193,1318000000.0
Germany,2012,3240000000000.0,81200000.0,50000.0,10.3,3.1683423413721,38054000000.0,13572000000.0,51626000000.0,82729000.0,30411000.0,12994000000.0,6.81061092394251,96196000000.0
Djibouti,2012,2109999999.9999998,883000.0,4030.0,0.629,4.48144519477964,20500000.0,,20500000.0,,60000.0,11199999.8092651,4.08588934111735,29600000.3814697
Dominica,2012,532000000.0,71000.0,11700.0,2.38,47.4211515779257,76000000.0,,76000000.0,,348000.0,,,
Denmark,2012,291000000000.0,5640000.0,51500.0,7.41,3.43302234557901,6135000000.0,,6135000000.0,7843000.0,26402000.0,,6.03522869449373,9600000000.0
Dominican Republic,2012,62200000000.0,10000000.0,13700.0,2.09,31.0901794302013,4687000000.0,,4687000000.0,418000.0,4901000.0,291000000.0,3.34759700753937,690000000.0
Algeria,2012,154000000000.0,38100000.0,11300.0,3.48,0.392350205138552,217000000.0,78000000.0,295000000.0,1911000.0,2634000.0,69000000.0,0.958605973497109,598000000.0
Ecuador,2012,95600000000.0,15700000.0,11800.0,2.59,3.93964853451565,1033000000.0,6000000.0,1039000000.0,1022000.0,1272000.0,333000000.0,3.40581502021694,944000000.0
Eritrea,2012,,3280000.0,1310.0,0.191,,,,,,129000.0,,,
Spain,2012,1140000000000.0,46900000.0,35400.0,5.37,,62936000000.0,,,14916000.0,98128000.0,,,
Estonia,2012,21800000000.0,1320000.0,29500.0,14.9,,1286000000.0,,,1147000.0,5007000.0,,,
Ethiopia,2012,53100000000.0,95400000.0,1550.0,0.104,33.0279157153971,607000000.0,1373000000.0,1980000000.0,,597000.0,,,
Finland,2012,234000000000.0,5440000.0,45300.0,9.52,5.34712740203466,3877000000.0,1541000000.0,5418000000.0,9978000.0,4226000.0,954000000.0,5.5577727392525,5841000000.0
Fiji,2012,4240000000.0,866000.0,11400.0,1.52,40.7381116957827,730000000.0,259000000.0,989000000.0,132000.0,741000.0,19000000.0,4.31534914487971,110000000.0
France,2012,2390000000000.0,63900000.0,42800.0,5.75,8.04452263905073,53327000000.0,10648000000.0,63975000000.0,29642000.0,197522000.0,10232000000.0,6.00998947983088,50068000000.0
"Micronesia, Fed. Sts.",2012,310000000.0,106000.0,3470.0,1.28,,22000000.0,,,,38299.9992370605,17000000.0,11.3604778065492,30000000.0
Gabon,2012,13300000000.0,1820000.0,15300.0,2.9,0.393144760238801,34000000.0,5500000.0,39500000.0,,,127000000.0,7.29257152911924,441000000.0
United Kingdom,2012,2800000000000.0,65000000.0,43300.0,7.36,,41189000000.0,,,66858000.0,32221000.0,,,
Georgia,2012,13900000000.0,4050000.0,11700.0,1.98,25.9920290888696,1411000000.0,154000000.0,1565000000.0,2734000.0,4106000.0,215000000.0,5.15370776665279,471000000.0
Ghana,2012,47000000000.0,26600000.0,4770.0,0.533,6.86413523707586,914000000.0,240000000.0,1154000000.0,,903000.0,512000000.0,4.43654544222282,976000000.0
Guinea,2012,8170000000.0,10900000.0,2040.0,0.194,0.080511822660624,1409999.9666214,270000.010728836,1679999.94754791,,96000.0,18299999.2370605,1.32982966581858,41700000.7629395
Guinea-Bissau,2012,978000000.0,1650000.0,1770.0,0.156,4.4431665105767,6599999.90463257,200000.002980232,6800000.19073486,,35400.0015258789,4699999.80926514,9.63543691750064,24500000.0
Equatorial Guinea,2012,14400000000.0,1080000.0,33700.0,7.15,,,,,,,,,
Greece,2012,195000000000.0,10700000.0,27800.0,7.62,23.1989154306529,13210000000.0,1455000000.0,14665000000.0,4681000.0,,641000000.0,4.3418416837756,3005000000.0
Grenada,2012,873000000.0,108000.0,13400.0,2.81,59.0824858009936,122000000.0,,122000000.0,,370000.0,,,
